Chaperone_Name,Chaperone_ID,Target_ID,Source
DNJC7_HUMAN,Q99615,Q8N3C0,IntAct
DNJC7_HUMAN,Q99615,P51530,IntAct
DNJC7_HUMAN,Q99615,Q4ZG55,IntAct
DNJC7_HUMAN,Q99615,Q92834,IntAct
DNJC7_HUMAN,Q99615,Q13618,IntAct
DNJC7_HUMAN,Q99615,C9J2Y9,IntAct
DNJC7_HUMAN,Q99615,Q9UFC0,IntAct
DNJC7_HUMAN,Q99615,P12504,IntAct
DNJC7_HUMAN,Q99615,Q05BV3,IntAct
DNJC7_HUMAN,Q99615,Q9Y6H6,IntAct
DNJC7_HUMAN,Q99615,P0DOF2,IntAct
DNJC7_HUMAN,Q99615,Q14677,IntAct
DNJC7_HUMAN,Q99615,Q15269,IntAct
DNJC7_HUMAN,Q99615,Q8WYR4,IntAct
DNJC7_HUMAN,Q99615,Q5EP37,IntAct
DNJC7_HUMAN,Q99615,Q96Q89,IntAct
DNJC7_HUMAN,Q99615,Q14558,IntAct
DNJC7_HUMAN,Q99615,Q96JN0,IntAct
DNJC7_HUMAN,Q99615,P60842,IntAct
DNJC7_HUMAN,Q99615,Q6ZN17,IntAct
DNJC7_HUMAN,Q99615,O14939,IntAct
DNJC7_HUMAN,Q99615,P63092,IntAct
DNJC7_HUMAN,Q99615,P19320,IntAct
DNJC7_HUMAN,Q99615,Q96NL6,IntAct
DNJC7_HUMAN,Q99615,O14775,IntAct
DNJC7_HUMAN,Q99615,Q96JI7,IntAct
DNJC7_HUMAN,Q99615,Q99942,IntAct
DNJC7_HUMAN,Q99615,Q9Y2X0,IntAct
DNJC7_HUMAN,Q99615,P51617,IntAct
DNJC7_HUMAN,Q99615,Q9BUB5,IntAct
DNJC7_HUMAN,Q99615,Q7Z695,IntAct
DNJC7_HUMAN,Q99615,P22455,IntAct
DNJC7_HUMAN,Q99615,Q7Z6Z6,IntAct
DNJC8_HUMAN,O75937,Q8WV74,IntAct
DNJC8_HUMAN,O75937,O75509,IntAct
DNJC8_HUMAN,O75937,P01241,IntAct
DNJC8_HUMAN,O75937,Q8N954,IntAct
DNJC8_HUMAN,O75937,Q9BWU0,IntAct
DNJC8_HUMAN,O75937,P47813,IntAct
DNJC8_HUMAN,O75937,Q9Y6K9,IntAct
DNJC8_HUMAN,O75937,Q9BYJ9,IntAct
DNJC8_HUMAN,O75937,P17096,IntAct
DNJC8_HUMAN,O75937,Q96SB4,IntAct
DNJC8_HUMAN,O75937,Q12931,IntAct
DNJC8_HUMAN,O75937,P62834,IntAct
DNJC8_HUMAN,O75937,O75116,IntAct
DNJC8_HUMAN,O75937,P61088,IntAct
DNJC8_HUMAN,O75937,O43542,IntAct
DNJC8_HUMAN,O75937,Q00765,IntAct
DNJC8_HUMAN,O75937,Q10713,IntAct
DNJC8_HUMAN,O75937,Q96K17,IntAct
DNJC8_HUMAN,O75937,E9PUA5,IntAct
DNJC8_HUMAN,O75937,P08579,IntAct
DNJC8_HUMAN,O75937,Q96S52,IntAct
DNJC8_HUMAN,O75937,P10636,IntAct
DNJC8_HUMAN,O75937,Q9UQ80,IntAct
DNJC8_HUMAN,O75937,Q9H2G2,IntAct
DNJC8_HUMAN,O75937,P08758,IntAct
DNJC8_HUMAN,O75937,P68431,IntAct
DNJC8_HUMAN,O75937,P63098,IntAct
DNJC8_HUMAN,O75937,Q16513,IntAct
DNJC8_HUMAN,O75937,P03372,IntAct
DNJC8_HUMAN,O75937,Q9CQ10,IntAct
DNJC8_HUMAN,O75937,Q96FW1,IntAct
DNJC8_HUMAN,O75937,Q15459,IntAct
DNJC8_HUMAN,O75937,Q96PZ0,IntAct
DNJC8_HUMAN,O75937,P18146,IntAct
DNJC8_HUMAN,O75937,P78362,IntAct
DNJC8_HUMAN,O75937,Q8N137,IntAct
DNJC8_HUMAN,O75937,P83105,IntAct
DNJC8_HUMAN,O75937,P99026,IntAct
DNJC8_HUMAN,O75937,P02545,IntAct
DNJC8_HUMAN,O75937,Q96F63,IntAct
DNJC8_HUMAN,O75937,O75533,IntAct
DNJC8_HUMAN,O75937,Q7KZF4,IntAct
DNJC8_HUMAN,O75937,P35222,IntAct
DNJC8_HUMAN,O75937,Q8R1Q8,IntAct
DNJC8_HUMAN,O75937,Q8N4V1,IntAct
DNJC8_HUMAN,O75937,P06748,IntAct
DNJC8_HUMAN,O75937,Q15006,IntAct
DNJC8_HUMAN,O75937,O75439,IntAct
DNJC8_HUMAN,O75937,Q15637,IntAct
DNJC8_HUMAN,O75937,P52272,IntAct
DNJC8_HUMAN,O75937,Q8K4Z5,IntAct
DNJC8_HUMAN,O75937,P09450,IntAct
DNJC9_HUMAN,Q8WXX5,Q9ULA0,IntAct
DNJC9_HUMAN,Q8WXX5,Q6NXT2,IntAct
DNJC9_HUMAN,Q8WXX5,P22607,IntAct
DNJC9_HUMAN,Q8WXX5,P11802,IntAct
DNJC9_HUMAN,Q8WXX5,Q14684,IntAct
DNJC9_HUMAN,Q8WXX5,P69479,IntAct
DNJC9_HUMAN,Q8WXX5,Q96SB4,IntAct
DNJC9_HUMAN,Q8WXX5,Q12866,IntAct
DNJC9_HUMAN,Q8WXX5,Q02763,IntAct
DNJC9_HUMAN,Q8WXX5,Q8WUA2,IntAct
DNJC9_HUMAN,Q8WXX5,P35226,IntAct
DNJC9_HUMAN,Q8WXX5,Q16832,IntAct
DNJC9_HUMAN,Q8WXX5,Q77NN7,IntAct
DNJC9_HUMAN,Q8WXX5,O95429,IntAct
DNJC9_HUMAN,Q8WXX5,P17948,IntAct
DNJC9_HUMAN,Q8WXX5,Q8IWU2,IntAct
DNJC9_HUMAN,Q8WXX5,Q13618,IntAct
DNJC9_HUMAN,Q8WXX5,Q8NDC4,IntAct
DNJC9_HUMAN,Q8WXX5,P68431,IntAct
DNJC9_HUMAN,Q8WXX5,Q4G0J3,IntAct
DNJC9_HUMAN,Q8WXX5,O14862,IntAct
DNJC9_HUMAN,Q8WXX5,P36888,IntAct
DNJC9_HUMAN,Q8WXX5,P03372,IntAct
DNJC9_HUMAN,Q8WXX5,P84243,IntAct
DNJC9_HUMAN,Q8WXX5,F8VQC1,IntAct
DNJC9_HUMAN,Q8WXX5,Q96BE0,IntAct
DNJC9_HUMAN,Q8WXX5,Q8IVT5,IntAct
DNJC9_HUMAN,Q8WXX5,P21796,IntAct
DNJC9_HUMAN,Q8WXX5,P67809,IntAct
DNJC9_HUMAN,Q8WXX5,Q96GG9,IntAct
DNJC9_HUMAN,Q8WXX5,Q8IY92,IntAct
DNJC9_HUMAN,Q8WXX5,A0A142I5B9,IntAct
DNJC9_HUMAN,Q8WXX5,Q96M96,IntAct
DNJC9_HUMAN,Q8WXX5,P08922,IntAct
DNJC9_HUMAN,Q8WXX5,Q9Y496,IntAct
DNJC9_HUMAN,Q8WXX5,Q6YN16,IntAct
DNJC9_HUMAN,Q8WXX5,Q92905,IntAct
DNJC9_HUMAN,Q8WXX5,Q9Y2H1,IntAct
DNJC9_HUMAN,Q8WXX5,Q5S007,IntAct
DNJC9_HUMAN,Q8WXX5,Q13426,IntAct
DNJC9_HUMAN,Q8WXX5,P33151,IntAct
DNJC9_HUMAN,Q8WXX5,Q86VP6,IntAct
DNJC9_HUMAN,Q8WXX5,P30530,IntAct
DNJC9_HUMAN,Q8WXX5,Q16629,IntAct
DNJC9_HUMAN,Q8WXX5,P35916,IntAct
DNJC9_HUMAN,Q8WXX5,Q6K0P9,IntAct
DNJC9_HUMAN,Q8WXX5,Q16666,IntAct
DNJC9_HUMAN,Q8WXX5,J3KPF9,IntAct
DNJC9_HUMAN,Q8WXX5,Q13616,IntAct
SACS_HUMAN,Q9NZJ4,P01106,IntAct
SACS_HUMAN,Q9NZJ4,P69479,IntAct
SACS_HUMAN,Q9NZJ4,Q9NRI5,IntAct
SACS_HUMAN,Q9NZJ4,P09758,IntAct
SACS_HUMAN,Q9NZJ4,O43707,IntAct
SACS_HUMAN,Q9NZJ4,O60469,IntAct
SACS_HUMAN,Q9NZJ4,Q9QY36,IntAct
SACS_HUMAN,Q9NZJ4,P00441,IntAct
SACS_HUMAN,Q9NZJ4,O95396,IntAct
SACS_HUMAN,Q9NZJ4,Q9Y3Q8,IntAct
SACS_HUMAN,Q9NZJ4,P98172,IntAct
SACS_HUMAN,Q9NZJ4,Q6UWR7,IntAct
SACS_HUMAN,Q9NZJ4,Q9NRD5,IntAct
SACS_HUMAN,Q9NZJ4,P53350,IntAct
SACS_HUMAN,Q9NZJ4,Q14134,IntAct
SACS_HUMAN,Q9NZJ4,Q13304,IntAct
SACS_HUMAN,Q9NZJ4,O15460,IntAct
SACS_HUMAN,Q9NZJ4,Q13151,IntAct
SACS_HUMAN,Q9NZJ4,P02768,IntAct
SACS_HUMAN,Q9NZJ4,Q9Y6I4,IntAct
SACS_HUMAN,Q9NZJ4,Q9UK00,IntAct
SACS_HUMAN,Q9NZJ4,Q96A44,IntAct
SACS_HUMAN,Q9NZJ4,Q9H3D4,IntAct
SACS_HUMAN,Q9NZJ4,Q9P1U0,IntAct
